Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
28 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,1.55 boy 61 kilo 40 beden aldım fakat bol geldi kendi bedeninizi alın.,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
28 Kasım 2024,Boy: 170cm,Kilo: 60kg,size: 38,Beklediğmden daha garip geldi f/p değil,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
27 Kasım 2024,Boy: 160cm,Kilo: 75kg,size: 40,40 beden istemiştim 34 beden gönderildi. İade,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
05 Ocak 2025,Boy: 167cm,Kilo: 70kg,Beden: 40,Bi olmadı ya. Mankendeki gibi durmadı 40 beden almıştım basen kısmı rahat olsun diye ama askıları çok aşağıda kaldı hoş durmadı iade ettim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
07 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Güzel tatlı bir elbise 165 boy 64 kg boyu diz üzerinde oldu L beden aldım tam oldu,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
07 Aralık 2024,Boy: 163cm,Kilo: 70kg,Beden: 40,"Kargo hizmeti, kumaş, dikiş, model gerçekten güzel 163 boy 70 kg itibariyle L beden almıştım..tam oldu... XL daha iyi olurdu diye düşünüyorum..",TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
01 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 40,güzel ve yumuşak bir dokusu var. Çok begendim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
25 Kasım 2024,Boy: 168cm,Kilo: 68kg,size: 40,68 kiloyum large beden almış tam oldu,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
02 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,Elbise tarz ve çok güzel. 36 beden giyerim bir numara küçük aldım tam oldu. 1.70 boy 53 kilo. Tavsiye ederim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
23 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Ürün çok güzel ve kaliteli çok sevdim 63 kilo 163 boy m beden tam oldu kumaşı falan müthiş görseldekinin aynısı geldi 3 gün içinde elime ulaştı,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
24 Kasım 2024,Boy: 177cm,Kilo: 75kg,size: 40,Çok güzel beğendim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
21 Kasım 2024,Boy: 150cm,Kilo: 54kg,size: 36,"yorumlarda söylenen gibi bol kesim kadife olduğu için çorap ile toplanıyor rengi göründüğü gibi, ama iade etmeyeceğim değişiklik olsun diye giyilir",TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
14 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 36,Beğendim 👍🏻,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
14 Kasım 2024,Boy: 160cm,Kilo: 45kg,size: 36,Ürün aşırı derecede mükemmel ve üstde çok güzel duruyor hayatımda aldığım en güzel elbise olabilir,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
09 Kasım 2024,Boy: 163cm,Kilo: 48kg,Bilgi mevcut değil,Güzel tatlı ince biraz ama hoş,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
08 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 40,Çook güzel bende çok güzel olduğum için aşırı yakıştı bir beden büyük aldım tam beden de olabilirmiş fiyat performans üstü 👌,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
07 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,Bilgi mevcut değil,Elbise çok tatlı,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
06 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 42,İnce bir kadife ama rengi modeli çok hoş. İç düğme yerine ilik açılmamış şekilde geldi ancak hallederim. Beğendim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
04 Kasım 2024,Boy: 160cm,Kilo: 45kg,Bilgi mevcut değil,"160 boy, 45 kiloyum XS tam oldu ama kesinlikle fiyatına değmez, astarı yok ve çok ince bir kumaş, 550 TLye almıştım bu fiyata göre bir elbise kesinlikle değil",TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
04 Kasım 2024,Boy: 159cm,Kilo: 51kg,size: 36,ürünü beğendim. ancak sadece düğmeli olduğu için yürürken arası açılıyor,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
16 Ekim 2024,Boy: 160cm,Kilo: 60kg,size: 40,Önden güzel ama iç düğmesi durmuyor çıkıyor. Arkandan da bel boşluğu yapıyor,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
16 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,"İnce bir kumaşı var. Önünde ki yırtmaç kısmını dikişli beklerdim ancak değil dolayısıyla elinizle yırtmaçı kaldırdığınızda belinize kadar açılıyor. Hatta düğmeleride açarsanız uzun bir gömlek giyiyormuşsunuz gibi oluyor. İçine kazakla giymeyi düşünmüştüm ama kumaşının yapısından dolayı altına gömlek giymedğiniz takdirde yapışıyor ve dökümlü durmuyo
Devamını Oku",TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
12 Ekim 2024,Boy: 170cm,Kilo: 68kg,Beden: 38,Beğendim kumaşı kaliteli tatlı tam beden bence,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
30 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,küçük geldi 1 beden büyük ile değişeceğim 164 cm 48 kilo 34 beden .,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
30 Eylül 2024,Boy: 167cm,Kilo: 60kg,Beden: 38,Çok beğendim,TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
25 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,"Elbise güzel, kruvaze kesimde ve yumuşacık kumaşı. rengi de tam resimdeki gibi. ancak boyu tahminimden daha uzun. ben mini ve tatlış olur diye dusunmustum ama 165 boy 55 kilo diz kapaginin 3parmak üstünde bitti. bir de ne olursa olsun bir beden kucuk almalısınız. kendi bedeninizi bosuna siparis edip geri gondermeyin. bana buyuk ve uzun geldi iade e
Devamını Oku",TRENDYOLMİLLA Haki Askılı Jile Kadife Mini Dokuma Elbise TWOAW25EL00374
