Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
10 Nisan 2024,Boy: 178cm,Kilo: 122kg,Beden: 48,kendi bedeninizi alın cok rahat bi elbise zayıf gösteriyor başka.renkleride gelmeli,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
13 Temmuz 2023,Bilgi mevcut değil,Bilgi mevcut değil,Bilgi mevcut değil,Kendi bedeni almama rağmen çok aşırı küçük geldi . Üzülerek iade ediyorum,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
15 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,biraz tadilata çok iyi oldu tam beden alinmali,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
15 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,"46 beden olmama rağmen 48aldim.biraz bol oldu. amma cok rahat, cok beyendim.",Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
14 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,Başka yerden alışveriş yapmıyorum aradığım her şeyi bedenime göre alıyorum 93 kiloyum 163 boyum var ben 46 benden istedim bana bol geldi değiştirmek istemedim elbise mükemmel,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
05 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Giy çık elbise 👍🏻,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
19 Ağustos 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Tam bedeninizi alın ürün kısa zamanda elime ulaştı kumaşı çok güzel 🌸,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
06 Ağustos 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,46 soyledim aşırı büyük geldi. 44 söyledim 42 gibi geldi. Anlamadım bu nasıl iş. 2 kere sipariş verdim. Olmadı. İade.,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
31 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,elbise güzel 84 kilo boy 162 yım 46 beden tam oldu .,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
27 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,48 istedik 50 beden geldi ürün cok geniş kesin paketlenmesi cok kotu cok uzun iade ediyorum,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
22 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,"Çok beğendim, kalıbı geniş. Kumaşı tiril tiril. Kendi bedeninizi alırsanız rahat ve dökümlü durur. Dar sevenler 1 beden küçük seçebilir.",Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
19 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Çok ama çok güzel anneme aldık bayıldı kumaşı da güzel büyük beden markası artık siz olacaksınız teşekkürler trendyol 🌸,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
19 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,elbise cok güzel çok kaliteli ben 42 beden aldim ancak gögüs kısmı dar geldi o yuzden değiştirip bir beden büyük siparis vericem,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
18 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,Üstten büyük geldi bir küçük beden alsam olmazdı ama modeli boyu çok güzel olmuştu elbiseyi beğendim,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
01 Temmuz 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,annem icin aldim.guzel elbise ama bir beden buyuk alin 42 beden 40a zar zor oldu,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
16 Haziran 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,"Tiril tiril, rahat bir elibise.",Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
10 Haziran 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,tam yazlik cok guzel bir elbise. bir beden küçük alinabilir. 85kilo ile 46 beden aldim,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
02 Haziran 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,çok güzel bir elbise çok rahat,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
01 Haziran 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,malesefki önü bende çok açık durdu bu yüzden iade etmek zorunda kaldim,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
18 Mayıs 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,güzel bir elbise büyük beden hanımlara tavsiye ederim 🤗,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
13 Haziran 2024,Boy: 165cm,Kilo: 91kg,Beden: 46,Boyum 165 bana çok uzun geldi. Normalde 46 beden giyiyorum 46 beden istedim tam oldu. Göğüs kısmındaki detay çok güzel. Tam karın üstünde bir dikiş o biraz karnı çıkarıyor.,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
31 Mayıs 2024,Boy: 162cm,Kilo: 85kg,Beden: 44,Bir kaç ufak dikiş hatası dışında sorun yok belli bile olmuyor. Ama bu kadar parayı hak ediyormu bilemedim. 1.62 boy 85 kilo 44 tam oldu arkadaşlar,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
13 Kasım 2023,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Göründüğü gibi renkleri canlı tam beden alabilirsiniz,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
07 Kasım 2023,Boy: 165cm,Kilo: 80kg,Beden: 44,Güzel ama beden küçük,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
28 Eylül 2023,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,güzel ürün,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
27 Eylül 2023,Boy: 160cm,Kilo: 48kg,Beden: 46,ürün harika gerçekten çok güzel,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
21 Eylül 2023,Boy: 165cm,Kilo: 80kg,Beden: 44,Bedeni değişik ama güzel,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
20 Eylül 2023,Boy: 167cm,Kilo: 90kg,Beden: 46,modeldeki gibi durmadı ön ve arka kısmı çok açık kaldı. omuz kısımları da orantısız bol oldu. ama kumaşı çok çok güzeldi. bedeni ben de hoş dursa iade etmezdim.,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
11 Eylül 2023,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 50,anneme aldım tam beden,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
01 Eylül 2023,Boy: 150cm,Kilo: 67kg,Beden: 42,Beğenmedim iadesi zorlamasaydı kesinlikle iade ederdim. Genç kız elbisesi değil hiç değil,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
10 Nisan 2024,Boy: 178cm,Kilo: 122kg,Beden: 48,kendi bedeninizi alın cok rahat bi elbise zayıf gösteriyor başka.renkleride gelmeli,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
13 Temmuz 2023,Bilgi mevcut değil,Bilgi mevcut değil,Bilgi mevcut değil,Kendi bedeni almama rağmen çok aşırı küçük geldi . Üzülerek iade ediyorum,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
15 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,biraz tadilata çok iyi oldu tam beden alinmali,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
15 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,"46 beden olmama rağmen 48aldim.biraz bol oldu. amma cok rahat, cok beyendim.",Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
14 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,Başka yerden alışveriş yapmıyorum aradığım her şeyi bedenime göre alıyorum 93 kiloyum 163 boyum var ben 46 benden istedim bana bol geldi değiştirmek istemedim elbise mükemmel,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
05 Eylül 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Giy çık elbise 👍🏻,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
19 Ağustos 2022,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Tam bedeninizi alın ürün kısa zamanda elime ulaştı kumaşı çok güzel 🌸,Trendyol Curve Çok Renkli Çiçek Desenli Dokuma Fırfır Detaylı Elbise TBBSS22EL1600
