Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
10 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 6XL,cox yaxın qoymetide munasib biz beyendik,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
25 Ocak 2025,Boy: 158cm,Kilo: 60kg,Beden: XL,ürün görselle aynı güzel fakat bedenler çok geniş mecburen iade xl 46 beden gibi,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
19 Ekim 2024,Boy: 175cm,Kilo: 117kg,size: 5XL,Ürün güzel ama şardonlu sanırım yanlış yazılmış tanımlamada bir de kalıpları çok geniş bir beden küçük alınabilir ben şardonlu ve büyük geldiği için iade edeceğim rengi çok güzel,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
16 Şubat 2025,Boy: 160cm,Kilo: 93kg,Beden: 4XL,kalıbı ve kumaşı çok kötü yakası yamuk o yüzden iade,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
11 Ocak 2025,Boy: 168cm,Kilo: 80kg,Beden: 2XL,tam diz hizası 168 boyum 2xl kalın rahat kalıp,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
08 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: XL,Dikimi hiç güzel değil etek uçları büzülmüş gibi duruyor açıkçası beğenmedim o fiyata bence pahalı,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
05 Aralık 2024,Boy: 160cm,Kilo: 100kg,size: 5XL,"Ürün kalitesi güzel, rengine bayıldım ama bana yakışmadı.",Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
03 Aralık 2024,Boy: 155cm,Kilo: 78kg,size: 2XL,biraz kalın olmakla birlikte ürün güzeldi.,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
30 Ekim 2024,Boy: 157cm,Kilo: 98kg,size: 5XL,Çok beğendim teşekkürler,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
05 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: XL,Çok beğendim rengi harika,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
15 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 6XL,"6 xl-Renk kumaş duruş güzel tunik olarak kullanacak annem, dizin iki parmak üstünde de uzun değil 135 kg 1.63 boy tam oldu.",Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
13 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 2XL,"sayın satıcı bukadar yamukluk nedir, hiçbir yerinde bir birine orantılı değil, ayrıca giyince bir tarafı aşağıda bir tarafı yukarıda, yakası hep bir alem tek takılıyor, gönderirken hiçmi kontrol edilmiyor o kadar güvendim ki poşetinii çöpe attım iade de edemiyorum, çöp oldu daha dikkat edilmeliydi",Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
29 Ocak 2025,Boy: 160cm,Kilo: 70kg,Beden: XL,çok iyi çok beğendim yanliz bedeniniz de alın xl biraz büyük oldu L daha iyi olurmus,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
27 Ocak 2025,Boy: 163cm,Kilo: 88kg,Beden: XL,urjnu çok beğendim duruşu kalıbı güzel sadece kollarından birinin bilek kısmı diğerine göre daha dar,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
01 Ocak 2025,Boy: 162cm,Kilo: 80kg,Beden: 3XL,Yaka ve omuz kısmı garip biraz. Alt tarafa göre biraz geniş pot duruyor. Onun dışında kumaşı güzel kalın şardonlu. Bir beden küçük alınabilir.,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
26 Aralık 2024,Boy: 157cm,Kilo: 82kg,Beden: 2XL,çok rahat çok güzel kışlık bir elbise renk renk alıp dolaba atmak gerek.,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
19 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 6XL,kesinlikle almalısınız hem büyük beden hem uzun çok iyi kışlık bir parça,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
10 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: XL,Aşırı büyük,Trendyol Curve Koyu Mor 2 İplik Şardonsuz Bisiklet Yaka Örme Büyük Beden Sweatshirt Elbise TBBAW25AH00101
