Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
08 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,Çok güzel beğendim ama bedeni olmadı üst kalıbı baya dar,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
04 Mart 2025,Boy: 170cm,Kilo: 92kg,Beden: 44,Üstü çok dar,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
28 Şubat 2025,Boy: 165cm,Kilo: 85kg,Beden: 44,sırtındaki dikis kismi pot duruyor alt ve ust kumasi farkli olduğu içindir sanirim bana yakismadi,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
26 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,çok kötü alt üst kumaşı ayrı kesinlikle tavsiye etmiyorum,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
18 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,𝘍𝘦𝘳𝘮𝘶𝘴𝘵 𝘬ı𝘴𝘮ı 𝘤̧𝘰𝘬 𝘥𝘢𝘯𝘥𝘪𝘬 𝘪𝘬𝘪 𝘤̧𝘦𝘬𝘮𝘦𝘥𝘦 𝘣𝘰𝘻𝘶𝘭𝘶𝘳 𝘶̈𝘳𝘶̈𝘯 𝘨𝘰̈𝘳𝘴𝘦𝘭𝘥𝘦 𝘨𝘰̈𝘨̆𝘶̈𝘴 𝘥𝘦𝘬𝘰𝘳𝘵𝘦𝘴𝘪 𝘺𝘰𝘬𝘵𝘶 𝘣𝘪𝘳 𝘨𝘪𝘺𝘥𝘪𝘮 𝘨𝘰̈𝘨̆𝘶̈𝘴𝘭𝘦𝘳𝘪𝘮 𝘢𝘤̧ı𝘭𝘥ı 𝘳𝘦𝘴𝘮𝘦𝘯.,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
04 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 48,üstü çok dar altı geniş kollardan olmayabilir.,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
17 Kasım 2024,Boy: 170cm,Kilo: 100kg,size: 50,orantısız altı çok geniş üstü kapanmıyor,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
03 Şubat 2025,Boy: 155cm,Kilo: 79kg,Beden: 42,Üst bedeniniz alt bedeninize göre küçükse mükemmel duruyor tam beden alabilirsiniz,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
20 Ocak 2025,Boy: 157cm,Kilo: 95kg,Beden: 46,çok kaliteli birşey beklemeyin iade etmiyorum bir kez giysem yeter,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
22 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Çok kalitesiz bir ürün giydiğimde bile fermuarları çalışmıyor iade etmekten ben yoruldum sinirden yırtıp attım elbiseyi oğlumun doğum gününde giyecektim oysaki,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
03 Aralık 2024,Boy: 165cm,Kilo: 90kg,size: 48,Üründe dikiş hatalı çok fazla üst kısmı dar alt kısmı çok bol bir anlam veremedim kalıbına,Trendyol Curve Siyah Cepli Dokuma Büyük Beden Mini Gömlek Elbise TBBAW25AH00030
