Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
12 Kasım 2024,Boy: 180cm,Kilo: 80kg,size: 44,boyum 1.80 kilom 80 44 beden tam üstüme dikilmiş gibi oldu..kumaşı çok güzell herkese tavsiye ederim 😊,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
04 Kasım 2024,Bilgi mevcut değil,Bilgi mevcut değil,size: 44,elbise çok şık güzel kumaşa çok iyi çok beğendim,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
01 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 44,"42- 44 beden arasında çok fazla kalıp farkı var,kalite farkı da var . 165-80kg biriyim basen ve altkarın kısmım yoğunlukta. 42 tam oldu ama rahat hareket edebilmek için bir beden büyük alayım dedim ama maalesef 3beden büyük geldi. Tadilat edilecek gibi değildi 44 iade:(",Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
13 Ağustos 2024,Boy: 158cm,Kilo: 100kg,Beden: 50,100 kg-158 boy 50 beden aldım.koltuk altları aşırı geniş bi tarafta fermuar açımı var ondan mı bilemedim ama etek kısmı bi tarafta diğer tarafa göre geniş duruyor. hafta sonu gerektiğinden tadilat yapıcam iade etmicem,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
10 Ağustos 2024,Boy: 170cm,Kilo: 93kg,Beden: 44,yorumlara bakarak sipariş verdim çok güzel bir elbise,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
23 Temmuz 2024,Boy: 173cm,Kilo: 97kg,Beden: 46,"Kolsuz kışlık elbise.. Kalıbı harika, tam beden, oversize kalıp değil bence yanlış belirtilmiş. Asla ama asla yazlık değil. Sıcak şehirlerde yaşayanlara tavsiye etmiyorum",Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
21 Şubat 2025,Boy: 160cm,Kilo: 73kg,Beden: 42,Bana yakışmadı ve bedeni küçük geldi iade,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
18 Şubat 2025,Boy: 157cm,Kilo: 85kg,Beden: 44,elbise güzel falan tam beden almama rağmen yapıştı baya 1 beden büyük almanızı tavsiye ederim,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
06 Şubat 2025,Boy: 170cm,Kilo: 95kg,Beden: 46,ürün 46 bedene göre kalıbı bir beden büyük yengeme almştım şahane oldu,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
06 Ekim 2024,Boy: 165cm,Kilo: 90kg,Beden: 46,Etek boyu biraz uzun oldu ama çok güzel duruşu,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
01 Ekim 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,80 kilo 42 beden iyi oldu ama etwk kısmı biraz pot giydikçe düzelir umarım kalitesi iyi f/p kurtqrıcı bir ürün,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
22 Eylül 2024,Boy: 174cm,Kilo: 100kg,Beden: 46,Tam ofis şıklığı. Çok güzel duruyor,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
12 Eylül 2024,Boy: 167cm,Kilo: 88kg,Beden: 44,1.67 boy 88 kilo 44 beden aldım gayet iyi durdu üstümde her kadının dolabında olması gereken bir elbise,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
22 Ağustos 2024,Boy: 168cm,Kilo: 95kg,Beden: 50,"Aslında şık bir elbise. Bu fiyata daha kaliteli ürün gelmesini beklerdim. Etek kısmında yan dikişleri hatalı dikilmiş çok fazla potluk yapıyordu. Sanırım kalite kontrolden geçmeden paketlenmiş. Ayrıca beden çok iyi oldu ama koltuk altlarında çok fazla dışarı doğru kaldı, kumaş terzilik işi olur alanlar için.",Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
15 Ağustos 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Gerçekten kumaşı duruşu çok güzel beden önerisi isteyenler için yazıyorum beliniz ince kalçanız genişse ve hatlarınız çok belli olmasını istemiyorsanız 42 beden aldım kızım için beline oturdu kalçası çok yapışmadı ama bolda durmadı tereddütsüz alabilirsiniz,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
24 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 46,25/30 YAŞA GÖRE DEĞİL BÜYÜK GÖSTERİYOR BOYU VE ELBİSEnin DURUŞU güzel 167/95/48,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
19 Ocak 2025,Boy: 172cm,Kilo: 80kg,Beden: 46,Beğendim ama kol oyuncusu daha yerinde olabilirdi,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
26 Temmuz 2024,Boy: 166cm,Kilo: 80kg,Beden: 48,Mezuniyetim için aldım çok güzel oldu çok beğendim kalıbı tam kalıp kumaşı biraz kalın ama asla terletmiyor dün kullandım hava sıcaktı asla bunaltmadı çok zayıf gösteriyor basen göğüs bölgesi pot oluyor diyen olmuş bende öyle bir sorun olmadı vücut tipiyle alakalı bir durum bence.,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
24 Temmuz 2024,Boy: 160cm,Kilo: 77kg,Beden: 44,elbise çok güzel şık ama dikiş hataları var ayrıca basen ve koltuk altı kısmında potluk var. 163 boy 79.kilo 44 beden aldım biraz bol oldu geniş kesim. boyu da dizin çok altında,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
23 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 48,Aşırı güzel kızlar göbek kalça basen asla asla göstermiyor çok beğendim,Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
20 Temmuz 2024,Boy: 175cm,Kilo: 90kg,Beden: 44,"Kalıbı, boyu kumaşı harika 🥰 çok şık zarif bir elbise mutlaka alınması gerekiyor",Trendyol Curve Siyah Düğme Detaylı Yırtmaçlı Fitted/Vücuda Oturan Midi Dokuma Elbise TBBSS24AH00214
