Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
13 Aralık 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Bir beden küçük alınabilir tam kurtarıcı bi parça,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
08 Kasım 2024,Boy: 173cm,Kilo: 69kg,size: 38,"boyum 1.73, ,kilom 68. Ben boyunu diz üstü kısalttırdım. inanılmaz güzel bir elbise. Tam beden tercih edilmeli. Ben 38 beden aldım. gögüs kısmı dar geldi ama giyilebilir.",TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
09 Ekim 2024,Boy: 162cm,Kilo: 62kg,Beden: 38,Çok güzel ürün,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
30 Eylül 2024,Boy: 160cm,Kilo: 62kg,Beden: 38,. Çok teşekkür ederim,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
30 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,"Boy 1.60,çəki 55kq,36 razmer aldım,tam oldu",TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
25 Eylül 2024,Boy: 175cm,Kilo: 94kg,Beden: 42,"Çok şık bir elbise, göğsü biraz sıktı ama giyiyorum.",TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
13 Eylül 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,1.60 boyundayım boyu hayli uzun geldi neredeyse bileğimde. Uzun boylu olupta elbise bulamıyorum diyen alsın. Kalitesine dicek sözüm yok. Beden kalıp tam sadece boyu terzide kısalacak,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
27 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,"merhaba,,boy 165,ceki 75.40 beden aldim olmadi ,ust kism dar alt kisim cokkkk bol alirken dikkat edin",TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
11 Temmuz 2024,Boy: 158cm,Kilo: 51kg,Beden: 34,Çok güzel ve şık. Boyum 1.58. Daraltıp ve boyunu kısaltıp öyle kullanacağım.,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
03 Temmuz 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Efsane bir parça diğer rengini de sipariş verdim.,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
27 Haziran 2024,Boy: 165cm,Kilo: 68kg,Beden: 40,Çok güzel bir parça,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
19 Haziran 2024,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,Çok zarif kumaşı gayet güzel,TRENDYOLMİLLA Siyah Düğmeli Hakim Yaka Dokuma Ceket Elbise TWOAW24EL00422
