Tarih,Boy,Kilo,Beden,Yorum,Ürün Adı
07 Mart 2025,Boy: 170cm,Kilo: 60kg,Beden: 36,Çok güzel çok tatlı bir elbise 36 dar geldi 38i isteyeceğim,TRENDYOLMİLLA Fuşya Çizgili A Kesim Kuşaklı Mini Dokuma Elbise TWOSS21EL1290
15 Şubat 2025,Boy: 180cm,Kilo: 65kg,Beden: 38,Ürün harika kumaşı duruşu kendi bedeninizden bir beden küçük almanızı tavsiye ederim 🤗,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
29 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,çok beğendim 169 boy 60. kilo m beden aldım s beden daha iyi olurmuş kesinlikle kaçırmayın 🌸,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
27 Ocak 2025,Boy: 156cm,Kilo: 50kg,Beden: 36,elbise çok güzel duruyor ben çok begendim tam bedeninizi alın mükemmel bir elbise,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
06 Şubat 2025,Boy: 152cm,Kilo: 83kg,Beden: 42,şahane 😍ürün çok beğendim,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
05 Şubat 2025,Boy: 175cm,Kilo: 58kg,Beden: 38,Ürün bedenine göre büyük esnek kumas var,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
04 Şubat 2025,Boy: 162cm,Kilo: 52kg,Beden: 36,Ürün çok güzel ama biraz büyük oldu. İade edip bir beden küçük alacağım. Mutlaka bir beden küçük alın 34 alsam süper olurmuş,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
18 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,158 53 kilo 36beden büyük geldi 34ünü alacaktım ama zam gelmiş bilemedim,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
22 Ocak 2025,Boy: 165cm,Kilo: 61kg,Beden: 38,Çok bayıldım diyemem iç düğmesi elimde kaldı idare eder bir elbise iade de edebilirim 🦋,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
27 Şubat 2025,Boy: 162cm,Kilo: 63kg,Beden: 36,"Ben içime gömlek giyerek kombinledim, çok güzel oldu 🥰 her dolapta olması gereken bir elbise, tereddüt etmeden alabilirsiniz kumaşı da gayet kaliteli",TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
21 Şubat 2025,Boy: 168cm,Kilo: 64kg,Beden: 38,Şık bir parça yakası biraz açılıyor ama halledilebilir.,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
21 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,önü çok açık iade oysa çok beğenerek almıştim🙃,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
20 Şubat 2025,Boy: 160cm,Kilo: 58kg,Beden: 38,Çok güzel 160 boy 59 kılo 38 beden aldım cuk dıye oldu,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
20 Şubat 2025,Boy: 165cm,Kilo: 58kg,Beden: 36,"Tam bedenimi aldım ancak elbisenin üst bedeni aşırı bol, dekoltesi çok derin içine bir gömlekle vs kombinlemeden giymek çok zor.",TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
09 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 42,Bir beden küçük alınabilir xl büyük geldi L sipariş ettim gelmiş bile bakalım nasıl olacak modeli duruşu harika,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
05 Mart 2025,Boy: 189cm,Kilo: 150kg,Beden: 38,"Sigara kokuyordu ve karışıktı. Düğmeleri kopacak gibi neredeyse, etek kısmı da fazla kabarıktı beğenmedim",TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
03 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,"Boyum 174 kilom 63, 36 beden aldım tam oldu. Kalıbı güzel çok beğendim, sadece düğmeleri kolay kopabilir gibi duruyor.",TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
20 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 36,Millanın bedenleri mi değişiyor anlayamadım bazı modellerde s-36 yani büyük oluyor. Elbiseyi iade ediyorum ilik açılmamış. Birde bu fiyat bir elbise için düğmeleri çok basit buldum. Elbiseyi basitşeştirmiş. Tok kalın bir kumaşı var ceket kumaşı. Yeniden sipariş verip bir kez daha deneyeceğim. Umarım bu kez daha düzgün bi elbisr gelir.🤞,TRENDYOLMİLLA Siyah Düğmeli Mini Dokuma Ceket Elbise TWOSS25EL00117
12 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 34,Çok şık bir elbise sadece askısı biraz uzun oldu,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
24 Ocak 2025,Boy: 176cm,Kilo: 75kg,Beden: 38,"1,76 boy 76 kgyim. L beden aldım. Basen ve boy tam oldu ama göğüs kısmı aşırı bol. Normalde 80b giyiyorum ama dikişi hatalı bence. Eğilemiyorsun ve önü cok acık. Üzülerek iade.",TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
10 Mart 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,TEK KELİME İLE HARİKA TAM OLDU m aldım 68 kg 173 boy,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
12 Şubat 2025,Boy: 171cm,Kilo: 63kg,Beden: 36,Bence pot bir duruşu var sevemedim iade,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
25 Ocak 2025,Boy: 170cm,Kilo: 49kg,Beden: 34,Ürünün modeli güzel fakat boyun kısmını o kadar uzun ki sanki gergedan boyunluyuz,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
17 Ocak 2025,Boy: 162cm,Kilo: 60kg,Beden: 36,Elbise çok güzel fakat yeni olduğu için makineye attım ve düşük derecede olmasına rağmen toka detayı kırılmıştı. Takılabilecek gibi de değildi maalesef,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
17 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 38,"Elbise kalıbı, kumaşı güzel lakin askı kısmı çok uzun ve üst bedeni küçük olanlar için malesef uygun değil. Üzülerek çeviriyorum",TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
06 Ocak 2025,Bilgi mevcut değil,Bilgi mevcut değil,size: 36,Askı kısmı cok uzun kaldı beğenemedim,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
24 Aralık 2024,Boy: 160cm,Kilo: 83kg,Beden: 40,Efsane bir elbise cuk diye oturuyor üste çok farklı bi havası var,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
04 Mart 2025,Boy: 160cm,Kilo: 46kg,Beden: 34,Yorumlardan dolayı tereddüt etmiştim ama tam oldu askı kısmı da uzun gelmedi boyum:158 cm kilom:46.5,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
26 Şubat 2025,Bilgi mevcut değil,Bilgi mevcut değil,Beden: 40,Beğenmedim göğüs kısmı aşırı pot duruyor ve kalitesiz,TRENDYOLMİLLA Kahverengi Akseuar Detaylı Dokuma Şık Elbise TPRSS25EL00014
